Date,County,Metrics,Values
2020-08-03,Kalkaska,Deaths_7-Day,4.0
2020-08-04,Kalkaska,Deaths_7-Day,4.0
2020-08-05,Kalkaska,Deaths_7-Day,4.0
2020-08-06,Kalkaska,Deaths_7-Day,4.0
2020-08-07,Kalkaska,Deaths_7-Day,4.0
2020-08-08,Kalkaska,Deaths_7-Day,4.0
2020-08-09,Kalkaska,Deaths_7-Day,4.0
2020-08-10,Kalkaska,Deaths_7-Day,4.0
2020-08-11,Kalkaska,Deaths_7-Day,4.0
2020-08-12,Kalkaska,Deaths_7-Day,4.0
2020-08-13,Kalkaska,Deaths_7-Day,4.0
2020-08-14,Kalkaska,Deaths_7-Day,4.0
2020-08-15,Kalkaska,Deaths_7-Day,4.0
2020-08-16,Kalkaska,Deaths_7-Day,4.0
2020-08-17,Kalkaska,Deaths_7-Day,4.0
2020-08-18,Kalkaska,Deaths_7-Day,4.0
2020-08-19,Kalkaska,Deaths_7-Day,4.0
2020-08-20,Kalkaska,Deaths_7-Day,4.0
2020-08-21,Kalkaska,Deaths_7-Day,4.0
2020-08-22,Kalkaska,Deaths_7-Day,4.0
2020-08-23,Kalkaska,Deaths_7-Day,4.0
2020-08-24,Kalkaska,Deaths_7-Day,4.0
2020-08-25,Kalkaska,Deaths_7-Day,4.0
2020-08-26,Kalkaska,Deaths_7-Day,4.0
2020-08-27,Kalkaska,Deaths_7-Day,4.0
2020-08-28,Kalkaska,Deaths_7-Day,4.0
2020-08-29,Kalkaska,Deaths_7-Day,4.0
2020-08-30,Kalkaska,Deaths_7-Day,4.0
2020-08-31,Kalkaska,Deaths_7-Day,4.0
2020-09-01,Kalkaska,Deaths_7-Day,4.0
2020-09-02,Kalkaska,Deaths_7-Day,4.0
2020-09-03,Kalkaska,Deaths_7-Day,4.0
2020-09-04,Kalkaska,Deaths_7-Day,4.0
2020-09-05,Kalkaska,Deaths_7-Day,4.0
2020-09-07,Kalkaska,Deaths_7-Day,4.0
2020-09-08,Kalkaska,Deaths_7-Day,4.0
2020-09-09,Kalkaska,Deaths_7-Day,4.0
2020-09-10,Kalkaska,Deaths_7-Day,4.0
2020-09-11,Kalkaska,Deaths_7-Day,4.0
2020-09-12,Kalkaska,Deaths_7-Day,4.0
2020-09-14,Kalkaska,Deaths_7-Day,4.0
2020-09-15,Kalkaska,Deaths_7-Day,4.0
2020-09-16,Kalkaska,Deaths_7-Day,4.0
2020-09-17,Kalkaska,Deaths_7-Day,4.0
2020-09-18,Kalkaska,Deaths_7-Day,4.0
2020-09-19,Kalkaska,Deaths_7-Day,4.0
2020-09-21,Kalkaska,Deaths_7-Day,4.0
2020-09-22,Kalkaska,Deaths_7-Day,4.0
2020-09-23,Kalkaska,Deaths_7-Day,4.0
2020-09-24,Kalkaska,Deaths_7-Day,4.0
2020-09-25,Kalkaska,Deaths_7-Day,4.0
2020-09-26,Kalkaska,Deaths_7-Day,4.0
2020-09-28,Kalkaska,Deaths_7-Day,4.0
2020-09-29,Kalkaska,Deaths_7-Day,4.0
2020-09-30,Kalkaska,Deaths_7-Day,4.0
2020-10-01,Kalkaska,Deaths_7-Day,4.0
2020-10-02,Kalkaska,Deaths_7-Day,4.0
2020-10-03,Kalkaska,Deaths_7-Day,4.0
2020-10-05,Kalkaska,Deaths_7-Day,4.0
2020-10-06,Kalkaska,Deaths_7-Day,4.0
2020-10-07,Kalkaska,Deaths_7-Day,4.0
2020-10-08,Kalkaska,Deaths_7-Day,4.0
2020-10-09,Kalkaska,Deaths_7-Day,4.0
2020-10-10,Kalkaska,Deaths_7-Day,4.0
2020-10-12,Kalkaska,Deaths_7-Day,4.0
2020-10-13,Kalkaska,Deaths_7-Day,4.0
2020-10-14,Kalkaska,Deaths_7-Day,4.0
2020-10-15,Kalkaska,Deaths_7-Day,4.0
2020-10-16,Kalkaska,Deaths_7-Day,4.0
2020-10-17,Kalkaska,Deaths_7-Day,4.0
2020-10-19,Kalkaska,Deaths_7-Day,4.0
2020-10-20,Kalkaska,Deaths_7-Day,4.0
2020-10-21,Kalkaska,Deaths_7-Day,4.0
2020-10-22,Kalkaska,Deaths_7-Day,4.0
2020-10-23,Kalkaska,Deaths_7-Day,4.0
2020-10-24,Kalkaska,Deaths_7-Day,4.0
2020-10-26,Kalkaska,Deaths_7-Day,4.0
2020-10-27,Kalkaska,Deaths_7-Day,4.0
2020-10-28,Kalkaska,Deaths_7-Day,4.0
2020-10-29,Kalkaska,Deaths_7-Day,4.0
2020-10-30,Kalkaska,Deaths_7-Day,4.0
2020-10-31,Kalkaska,Deaths_7-Day,4.0
2020-11-02,Kalkaska,Deaths_7-Day,4.0
2020-11-03,Kalkaska,Deaths_7-Day,4.0
2020-11-04,Kalkaska,Deaths_7-Day,4.0
2020-11-05,Kalkaska,Deaths_7-Day,4.0
2020-11-06,Kalkaska,Deaths_7-Day,4.0
2020-11-09,Kalkaska,Deaths_7-Day,4.0
2020-11-10,Kalkaska,Deaths_7-Day,4.0
2020-11-11,Kalkaska,Deaths_7-Day,4.0
2020-11-12,Kalkaska,Deaths_7-Day,4.0
2020-11-13,Kalkaska,Deaths_7-Day,4.0
2020-11-14,Kalkaska,Deaths_7-Day,4.0
2020-11-16,Kalkaska,Deaths_7-Day,4.0
2020-11-17,Kalkaska,Deaths_7-Day,4.0
2020-11-18,Kalkaska,Deaths_7-Day,4.0
2020-11-19,Kalkaska,Deaths_7-Day,4.0
2020-11-20,Kalkaska,Deaths_7-Day,4.0
2020-11-21,Kalkaska,Deaths_7-Day,4.0
2020-11-23,Kalkaska,Deaths_7-Day,4.142857142857143
2020-11-24,Kalkaska,Deaths_7-Day,4.285714285714286
2020-11-25,Kalkaska,Deaths_7-Day,4.428571428571429
2020-11-27,Kalkaska,Deaths_7-Day,4.571428571428571
2020-11-28,Kalkaska,Deaths_7-Day,4.714285714285714
2020-11-30,Kalkaska,Deaths_7-Day,4.857142857142857
2020-12-01,Kalkaska,Deaths_7-Day,5.0
2020-12-02,Kalkaska,Deaths_7-Day,5.285714285714286
2020-12-03,Kalkaska,Deaths_7-Day,5.571428571428571
2020-12-04,Kalkaska,Deaths_7-Day,5.857142857142857
2020-12-05,Kalkaska,Deaths_7-Day,6.142857142857143
2020-12-07,Kalkaska,Deaths_7-Day,6.428571428571429
2020-12-08,Kalkaska,Deaths_7-Day,7.0
2020-12-09,Kalkaska,Deaths_7-Day,7.571428571428571
2020-12-10,Kalkaska,Deaths_7-Day,7.857142857142857
2020-12-11,Kalkaska,Deaths_7-Day,8.142857142857142
2020-12-12,Kalkaska,Deaths_7-Day,8.428571428571429
2020-12-14,Kalkaska,Deaths_7-Day,8.714285714285714
2020-12-15,Kalkaska,Deaths_7-Day,9.0
2020-12-16,Kalkaska,Deaths_7-Day,9.0
2020-12-17,Kalkaska,Deaths_7-Day,9.0
2020-03-10,Kent,Deaths_7-Day,0.0
2020-03-11,Kent,Deaths_7-Day,0.0
2020-03-12,Kent,Deaths_7-Day,0.0
2020-03-13,Kent,Deaths_7-Day,0.0
2020-03-14,Kent,Deaths_7-Day,0.0
2020-03-15,Kent,Deaths_7-Day,0.0
2020-03-16,Kent,Deaths_7-Day,0.0
2020-03-17,Kent,Deaths_7-Day,0.0
2020-03-18,Kent,Deaths_7-Day,0.0
2020-03-19,Kent,Deaths_7-Day,0.0
2020-03-20,Kent,Deaths_7-Day,0.0
2020-03-21,Kent,Deaths_7-Day,0.0
2020-03-22,Kent,Deaths_7-Day,0.14285714285714285
2020-03-23,Kent,Deaths_7-Day,0.2857142857142857
2020-03-24,Kent,Deaths_7-Day,0.42857142857142855
2020-03-25,Kent,Deaths_7-Day,0.5714285714285714
2020-03-26,Kent,Deaths_7-Day,0.7142857142857143
2020-03-27,Kent,Deaths_7-Day,0.8571428571428571
2020-03-28,Kent,Deaths_7-Day,1.0
2020-03-29,Kent,Deaths_7-Day,1.0
2020-03-30,Kent,Deaths_7-Day,1.0
2020-03-31,Kent,Deaths_7-Day,1.0
2020-04-01,Kent,Deaths_7-Day,1.1428571428571428
2020-04-02,Kent,Deaths_7-Day,1.2857142857142858
2020-04-03,Kent,Deaths_7-Day,1.4285714285714286
2020-04-04,Kent,Deaths_7-Day,1.5714285714285714
2020-04-05,Kent,Deaths_7-Day,1.8571428571428572
2020-04-06,Kent,Deaths_7-Day,2.4285714285714284
2020-04-07,Kent,Deaths_7-Day,3.142857142857143
2020-04-08,Kent,Deaths_7-Day,4.0
2020-04-09,Kent,Deaths_7-Day,5.0
2020-04-10,Kent,Deaths_7-Day,6.571428571428571
2020-04-11,Kent,Deaths_7-Day,8.142857142857142
2020-04-12,Kent,Deaths_7-Day,9.571428571428571
2020-04-13,Kent,Deaths_7-Day,10.714285714285714
2020-04-14,Kent,Deaths_7-Day,11.857142857142858
2020-04-15,Kent,Deaths_7-Day,13.0
2020-04-16,Kent,Deaths_7-Day,14.142857142857142
2020-04-17,Kent,Deaths_7-Day,15.142857142857142
2020-04-18,Kent,Deaths_7-Day,16.571428571428573
2020-04-19,Kent,Deaths_7-Day,18.285714285714285
2020-04-20,Kent,Deaths_7-Day,19.857142857142858
2020-04-21,Kent,Deaths_7-Day,21.428571428571427
2020-04-22,Kent,Deaths_7-Day,22.714285714285715
2020-04-23,Kent,Deaths_7-Day,24.142857142857142
2020-04-24,Kent,Deaths_7-Day,25.428571428571427
2020-04-25,Kent,Deaths_7-Day,26.714285714285715
2020-04-26,Kent,Deaths_7-Day,27.714285714285715
2020-04-27,Kent,Deaths_7-Day,29.142857142857142
2020-04-28,Kent,Deaths_7-Day,30.285714285714285
2020-04-29,Kent,Deaths_7-Day,31.428571428571427
2020-04-30,Kent,Deaths_7-Day,32.285714285714285
2020-05-01,Kent,Deaths_7-Day,33.285714285714285
2020-05-02,Kent,Deaths_7-Day,33.857142857142854
2020-05-03,Kent,Deaths_7-Day,34.857142857142854
2020-05-04,Kent,Deaths_7-Day,35.57142857142857
2020-05-05,Kent,Deaths_7-Day,36.57142857142857
2020-05-06,Kent,Deaths_7-Day,37.57142857142857
2020-05-07,Kent,Deaths_7-Day,38.714285714285715
2020-05-08,Kent,Deaths_7-Day,39.42857142857143
2020-05-09,Kent,Deaths_7-Day,40.142857142857146
2020-05-10,Kent,Deaths_7-Day,40.42857142857143
2020-05-11,Kent,Deaths_7-Day,40.857142857142854
2020-05-12,Kent,Deaths_7-Day,41.57142857142857
2020-05-13,Kent,Deaths_7-Day,42.57142857142857
2020-05-14,Kent,Deaths_7-Day,43.57142857142857
2020-05-15,Kent,Deaths_7-Day,45.285714285714285
2020-05-16,Kent,Deaths_7-Day,47.142857142857146
2020-05-17,Kent,Deaths_7-Day,49.142857142857146
2020-05-18,Kent,Deaths_7-Day,51.142857142857146
2020-05-19,Kent,Deaths_7-Day,53.0
2020-05-20,Kent,Deaths_7-Day,54.857142857142854
2020-05-21,Kent,Deaths_7-Day,56.857142857142854
2020-05-22,Kent,Deaths_7-Day,58.57142857142857
2020-05-23,Kent,Deaths_7-Day,60.42857142857143
2020-05-24,Kent,Deaths_7-Day,62.142857142857146
2020-05-25,Kent,Deaths_7-Day,63.857142857142854
2020-05-26,Kent,Deaths_7-Day,65.85714285714286
2020-05-27,Kent,Deaths_7-Day,68.14285714285714
2020-05-28,Kent,Deaths_7-Day,70.57142857142857
2020-05-29,Kent,Deaths_7-Day,72.71428571428571
2020-05-30,Kent,Deaths_7-Day,75.14285714285714
2020-05-31,Kent,Deaths_7-Day,77.71428571428571
2020-06-01,Kent,Deaths_7-Day,80.71428571428571
2020-06-02,Kent,Deaths_7-Day,83.71428571428571
2020-06-03,Kent,Deaths_7-Day,86.14285714285714
2020-06-04,Kent,Deaths_7-Day,88.42857142857143
2020-06-05,Kent,Deaths_7-Day,90.57142857142857
2020-06-06,Kent,Deaths_7-Day,92.71428571428571
2020-06-07,Kent,Deaths_7-Day,94.85714285714286
2020-06-08,Kent,Deaths_7-Day,96.85714285714286
2020-06-09,Kent,Deaths_7-Day,98.71428571428571
2020-06-10,Kent,Deaths_7-Day,100.71428571428571
2020-06-11,Kent,Deaths_7-Day,103.0
2020-06-12,Kent,Deaths_7-Day,105.28571428571429
2020-06-13,Kent,Deaths_7-Day,107.0
2020-06-14,Kent,Deaths_7-Day,108.85714285714286
2020-06-15,Kent,Deaths_7-Day,110.14285714285714
2020-06-16,Kent,Deaths_7-Day,111.0
2020-06-17,Kent,Deaths_7-Day,111.71428571428571
2020-06-18,Kent,Deaths_7-Day,112.28571428571429
2020-06-19,Kent,Deaths_7-Day,113.42857142857143
2020-06-20,Kent,Deaths_7-Day,114.71428571428571
2020-06-21,Kent,Deaths_7-Day,115.85714285714286
2020-06-22,Kent,Deaths_7-Day,117.14285714285714
2020-06-23,Kent,Deaths_7-Day,119.0
2020-06-24,Kent,Deaths_7-Day,121.0
2020-06-25,Kent,Deaths_7-Day,122.71428571428571
2020-06-26,Kent,Deaths_7-Day,123.85714285714286
2020-06-27,Kent,Deaths_7-Day,125.14285714285714
2020-06-28,Kent,Deaths_7-Day,126.28571428571429
2020-06-29,Kent,Deaths_7-Day,127.42857142857143
2020-06-30,Kent,Deaths_7-Day,128.28571428571428
2020-07-01,Kent,Deaths_7-Day,129.0
2020-07-02,Kent,Deaths_7-Day,129.71428571428572
2020-07-03,Kent,Deaths_7-Day,130.57142857142858
2020-07-04,Kent,Deaths_7-Day,131.14285714285714
2020-07-05,Kent,Deaths_7-Day,131.71428571428572
2020-07-06,Kent,Deaths_7-Day,132.28571428571428
2020-07-07,Kent,Deaths_7-Day,133.0
2020-07-08,Kent,Deaths_7-Day,133.71428571428572
2020-07-09,Kent,Deaths_7-Day,134.28571428571428
2020-07-10,Kent,Deaths_7-Day,135.0
2020-07-11,Kent,Deaths_7-Day,136.14285714285714
2020-07-12,Kent,Deaths_7-Day,137.28571428571428
2020-07-13,Kent,Deaths_7-Day,138.57142857142858
2020-07-14,Kent,Deaths_7-Day,139.42857142857142
2020-07-15,Kent,Deaths_7-Day,140.28571428571428
2020-07-16,Kent,Deaths_7-Day,141.14285714285714
2020-07-17,Kent,Deaths_7-Day,141.85714285714286
2020-07-18,Kent,Deaths_7-Day,142.28571428571428
2020-07-19,Kent,Deaths_7-Day,142.71428571428572
2020-07-20,Kent,Deaths_7-Day,143.14285714285714
2020-07-21,Kent,Deaths_7-Day,143.71428571428572
2020-07-22,Kent,Deaths_7-Day,144.42857142857142
2020-07-23,Kent,Deaths_7-Day,145.14285714285714
2020-07-24,Kent,Deaths_7-Day,145.85714285714286
2020-07-25,Kent,Deaths_7-Day,146.57142857142858
2020-07-26,Kent,Deaths_7-Day,147.28571428571428
2020-07-27,Kent,Deaths_7-Day,147.85714285714286
2020-07-28,Kent,Deaths_7-Day,148.57142857142858
2020-07-29,Kent,Deaths_7-Day,149.14285714285714
2020-07-30,Kent,Deaths_7-Day,149.71428571428572
2020-07-31,Kent,Deaths_7-Day,150.14285714285714
2020-08-01,Kent,Deaths_7-Day,150.42857142857142
2020-08-02,Kent,Deaths_7-Day,150.71428571428572
2020-08-03,Kent,Deaths_7-Day,151.0
2020-08-04,Kent,Deaths_7-Day,151.0
2020-08-05,Kent,Deaths_7-Day,151.0
2020-08-06,Kent,Deaths_7-Day,151.42857142857142
2020-08-07,Kent,Deaths_7-Day,151.85714285714286
2020-08-08,Kent,Deaths_7-Day,152.28571428571428
2020-08-09,Kent,Deaths_7-Day,152.71428571428572
2020-08-10,Kent,Deaths_7-Day,153.14285714285714
2020-08-11,Kent,Deaths_7-Day,153.57142857142858
2020-08-12,Kent,Deaths_7-Day,154.0
2020-08-13,Kent,Deaths_7-Day,154.0
2020-08-14,Kent,Deaths_7-Day,154.0
2020-08-15,Kent,Deaths_7-Day,154.0
2020-08-16,Kent,Deaths_7-Day,154.14285714285714
2020-08-17,Kent,Deaths_7-Day,154.28571428571428
2020-08-18,Kent,Deaths_7-Day,154.42857142857142
2020-08-19,Kent,Deaths_7-Day,154.57142857142858
2020-08-20,Kent,Deaths_7-Day,154.85714285714286
2020-08-21,Kent,Deaths_7-Day,155.28571428571428
2020-08-22,Kent,Deaths_7-Day,155.71428571428572
2020-08-23,Kent,Deaths_7-Day,156.0
2020-08-24,Kent,Deaths_7-Day,156.28571428571428
2020-08-25,Kent,Deaths_7-Day,156.85714285714286
2020-08-26,Kent,Deaths_7-Day,157.42857142857142
2020-08-27,Kent,Deaths_7-Day,157.85714285714286
2020-08-28,Kent,Deaths_7-Day,158.14285714285714
2020-08-29,Kent,Deaths_7-Day,158.57142857142858
2020-08-30,Kent,Deaths_7-Day,159.42857142857142
2020-08-31,Kent,Deaths_7-Day,160.28571428571428
2020-09-01,Kent,Deaths_7-Day,161.0
2020-09-02,Kent,Deaths_7-Day,161.71428571428572
2020-09-03,Kent,Deaths_7-Day,162.57142857142858
2020-09-04,Kent,Deaths_7-Day,163.42857142857142
2020-09-05,Kent,Deaths_7-Day,164.28571428571428
2020-09-07,Kent,Deaths_7-Day,165.0
2020-09-08,Kent,Deaths_7-Day,165.57142857142858
2020-09-09,Kent,Deaths_7-Day,166.14285714285714
2020-09-10,Kent,Deaths_7-Day,166.71428571428572
2020-09-11,Kent,Deaths_7-Day,167.14285714285714
2020-09-12,Kent,Deaths_7-Day,167.71428571428572
2020-09-14,Kent,Deaths_7-Day,168.28571428571428
2020-09-15,Kent,Deaths_7-Day,168.57142857142858
2020-09-16,Kent,Deaths_7-Day,169.0
2020-09-17,Kent,Deaths_7-Day,169.28571428571428
2020-09-18,Kent,Deaths_7-Day,169.57142857142858
2020-09-19,Kent,Deaths_7-Day,170.0
2020-09-21,Kent,Deaths_7-Day,170.28571428571428
2020-09-22,Kent,Deaths_7-Day,170.42857142857142
2020-09-23,Kent,Deaths_7-Day,170.57142857142858
2020-09-24,Kent,Deaths_7-Day,170.71428571428572
2020-09-25,Kent,Deaths_7-Day,171.0
2020-09-26,Kent,Deaths_7-Day,171.28571428571428
2020-09-28,Kent,Deaths_7-Day,171.42857142857142
2020-09-29,Kent,Deaths_7-Day,171.71428571428572
2020-09-30,Kent,Deaths_7-Day,172.0
2020-10-01,Kent,Deaths_7-Day,172.0
2020-10-02,Kent,Deaths_7-Day,172.0
2020-10-03,Kent,Deaths_7-Day,172.0
2020-10-05,Kent,Deaths_7-Day,172.0
2020-10-06,Kent,Deaths_7-Day,172.14285714285714
2020-10-07,Kent,Deaths_7-Day,172.14285714285714
2020-10-08,Kent,Deaths_7-Day,172.0
2020-10-09,Kent,Deaths_7-Day,171.71428571428572
2020-10-10,Kent,Deaths_7-Day,171.42857142857142
2020-10-12,Kent,Deaths_7-Day,171.0
2020-10-13,Kent,Deaths_7-Day,170.57142857142858
2020-10-14,Kent,Deaths_7-Day,170.14285714285714
2020-10-15,Kent,Deaths_7-Day,169.71428571428572
2020-10-16,Kent,Deaths_7-Day,170.0
2020-10-17,Kent,Deaths_7-Day,170.71428571428572
2020-10-19,Kent,Deaths_7-Day,171.42857142857142
2020-10-20,Kent,Deaths_7-Day,172.42857142857142
2020-10-21,Kent,Deaths_7-Day,173.57142857142858
2020-10-22,Kent,Deaths_7-Day,174.85714285714286
2020-10-23,Kent,Deaths_7-Day,176.14285714285714
2020-10-24,Kent,Deaths_7-Day,177.14285714285714
2020-10-26,Kent,Deaths_7-Day,178.14285714285714
2020-10-27,Kent,Deaths_7-Day,179.14285714285714
2020-10-28,Kent,Deaths_7-Day,180.0
2020-10-29,Kent,Deaths_7-Day,180.85714285714286
2020-10-30,Kent,Deaths_7-Day,181.42857142857142
2020-10-31,Kent,Deaths_7-Day,182.28571428571428
2020-11-02,Kent,Deaths_7-Day,183.0
2020-11-03,Kent,Deaths_7-Day,184.28571428571428
2020-11-04,Kent,Deaths_7-Day,185.71428571428572
2020-11-05,Kent,Deaths_7-Day,187.71428571428572
2020-11-06,Kent,Deaths_7-Day,190.71428571428572
2020-11-09,Kent,Deaths_7-Day,195.42857142857142
2020-11-10,Kent,Deaths_7-Day,201.0
2020-11-11,Kent,Deaths_7-Day,206.57142857142858
2020-11-12,Kent,Deaths_7-Day,211.85714285714286
2020-11-13,Kent,Deaths_7-Day,218.71428571428572
2020-11-14,Kent,Deaths_7-Day,225.42857142857142
2020-11-16,Kent,Deaths_7-Day,232.0
2020-11-17,Kent,Deaths_7-Day,237.28571428571428
2020-11-18,Kent,Deaths_7-Day,242.85714285714286
2020-11-19,Kent,Deaths_7-Day,249.57142857142858
2020-11-20,Kent,Deaths_7-Day,257.14285714285717
2020-11-21,Kent,Deaths_7-Day,264.0
2020-11-23,Kent,Deaths_7-Day,271.57142857142856
2020-11-24,Kent,Deaths_7-Day,279.7142857142857
2020-11-25,Kent,Deaths_7-Day,287.42857142857144
2020-11-27,Kent,Deaths_7-Day,297.0
2020-11-28,Kent,Deaths_7-Day,306.42857142857144
2020-11-30,Kent,Deaths_7-Day,316.0
2020-12-01,Kent,Deaths_7-Day,325.85714285714283
2020-12-02,Kent,Deaths_7-Day,333.85714285714283
2020-12-03,Kent,Deaths_7-Day,342.57142857142856
2020-12-04,Kent,Deaths_7-Day,352.0
2020-12-05,Kent,Deaths_7-Day,360.7142857142857
2020-12-07,Kent,Deaths_7-Day,369.85714285714283
2020-12-08,Kent,Deaths_7-Day,379.2857142857143
2020-12-09,Kent,Deaths_7-Day,387.7142857142857
2020-12-10,Kent,Deaths_7-Day,398.42857142857144
2020-12-11,Kent,Deaths_7-Day,406.42857142857144
2020-12-12,Kent,Deaths_7-Day,415.14285714285717
2020-12-14,Kent,Deaths_7-Day,421.7142857142857
2020-12-15,Kent,Deaths_7-Day,428.57142857142856
2020-12-16,Kent,Deaths_7-Day,433.7142857142857
2020-12-17,Kent,Deaths_7-Day,440.0
2020-03-10,Keweenaw,Deaths_7-Day,0.0
2020-03-11,Keweenaw,Deaths_7-Day,0.0
2020-03-12,Keweenaw,Deaths_7-Day,0.0
2020-03-13,Keweenaw,Deaths_7-Day,0.0
2020-03-14,Keweenaw,Deaths_7-Day,0.0
2020-03-15,Keweenaw,Deaths_7-Day,0.0
2020-03-16,Keweenaw,Deaths_7-Day,0.0
2020-03-17,Keweenaw,Deaths_7-Day,0.0
2020-03-18,Keweenaw,Deaths_7-Day,0.0
2020-03-19,Keweenaw,Deaths_7-Day,0.0
2020-03-20,Keweenaw,Deaths_7-Day,0.0
2020-03-21,Keweenaw,Deaths_7-Day,0.0
2020-03-22,Keweenaw,Deaths_7-Day,0.0
2020-03-23,Keweenaw,Deaths_7-Day,0.0
2020-03-24,Keweenaw,Deaths_7-Day,0.0
2020-03-25,Keweenaw,Deaths_7-Day,0.0
2020-03-26,Keweenaw,Deaths_7-Day,0.0
2020-03-27,Keweenaw,Deaths_7-Day,0.0
2020-03-28,Keweenaw,Deaths_7-Day,0.0
2020-03-29,Keweenaw,Deaths_7-Day,0.0
2020-03-30,Keweenaw,Deaths_7-Day,0.0
2020-03-31,Keweenaw,Deaths_7-Day,0.0
2020-04-01,Keweenaw,Deaths_7-Day,0.0
2020-04-02,Keweenaw,Deaths_7-Day,0.0
2020-04-03,Keweenaw,Deaths_7-Day,0.0
2020-04-04,Keweenaw,Deaths_7-Day,0.0
2020-04-05,Keweenaw,Deaths_7-Day,0.0
2020-04-06,Keweenaw,Deaths_7-Day,0.0
2020-04-07,Keweenaw,Deaths_7-Day,0.0
2020-04-08,Keweenaw,Deaths_7-Day,0.0
2020-04-09,Keweenaw,Deaths_7-Day,0.0
2020-04-10,Keweenaw,Deaths_7-Day,0.0
2020-04-11,Keweenaw,Deaths_7-Day,0.0
2020-04-12,Keweenaw,Deaths_7-Day,0.0
2020-04-13,Keweenaw,Deaths_7-Day,0.0
2020-04-14,Keweenaw,Deaths_7-Day,0.0
2020-04-15,Keweenaw,Deaths_7-Day,0.0
2020-04-16,Keweenaw,Deaths_7-Day,0.0
2020-04-17,Keweenaw,Deaths_7-Day,0.0
2020-04-18,Keweenaw,Deaths_7-Day,0.0
2020-04-19,Keweenaw,Deaths_7-Day,0.0
2020-04-20,Keweenaw,Deaths_7-Day,0.0
2020-04-21,Keweenaw,Deaths_7-Day,0.0
2020-04-22,Keweenaw,Deaths_7-Day,0.0
2020-04-23,Keweenaw,Deaths_7-Day,0.0
2020-04-24,Keweenaw,Deaths_7-Day,0.0
2020-04-25,Keweenaw,Deaths_7-Day,0.0
2020-04-26,Keweenaw,Deaths_7-Day,0.0
2020-04-27,Keweenaw,Deaths_7-Day,0.0
2020-04-28,Keweenaw,Deaths_7-Day,0.0
2020-04-29,Keweenaw,Deaths_7-Day,0.0
2020-04-30,Keweenaw,Deaths_7-Day,0.0
2020-05-01,Keweenaw,Deaths_7-Day,0.0
2020-05-02,Keweenaw,Deaths_7-Day,0.0
2020-05-03,Keweenaw,Deaths_7-Day,0.0
2020-05-04,Keweenaw,Deaths_7-Day,0.0
2020-05-05,Keweenaw,Deaths_7-Day,0.0
2020-05-06,Keweenaw,Deaths_7-Day,0.0
2020-05-07,Keweenaw,Deaths_7-Day,0.0
2020-05-08,Keweenaw,Deaths_7-Day,0.0
2020-05-09,Keweenaw,Deaths_7-Day,0.0
2020-05-10,Keweenaw,Deaths_7-Day,0.0
2020-05-11,Keweenaw,Deaths_7-Day,0.0
2020-05-12,Keweenaw,Deaths_7-Day,0.0
2020-05-13,Keweenaw,Deaths_7-Day,0.0
2020-05-14,Keweenaw,Deaths_7-Day,0.0
2020-05-15,Keweenaw,Deaths_7-Day,0.0
2020-05-16,Keweenaw,Deaths_7-Day,0.0
2020-05-17,Keweenaw,Deaths_7-Day,0.0
2020-05-18,Keweenaw,Deaths_7-Day,0.0
2020-05-19,Keweenaw,Deaths_7-Day,0.0
2020-05-20,Keweenaw,Deaths_7-Day,0.0
2020-05-21,Keweenaw,Deaths_7-Day,0.0
2020-05-22,Keweenaw,Deaths_7-Day,0.0
2020-05-23,Keweenaw,Deaths_7-Day,0.0
2020-05-24,Keweenaw,Deaths_7-Day,0.0
2020-05-25,Keweenaw,Deaths_7-Day,0.0
2020-05-26,Keweenaw,Deaths_7-Day,0.0
2020-05-27,Keweenaw,Deaths_7-Day,0.0
2020-05-28,Keweenaw,Deaths_7-Day,0.0
2020-05-29,Keweenaw,Deaths_7-Day,0.0
2020-05-30,Keweenaw,Deaths_7-Day,0.0
2020-05-31,Keweenaw,Deaths_7-Day,0.0
2020-06-01,Keweenaw,Deaths_7-Day,0.0
2020-06-02,Keweenaw,Deaths_7-Day,0.0
2020-06-03,Keweenaw,Deaths_7-Day,0.0
2020-06-04,Keweenaw,Deaths_7-Day,0.0
2020-06-05,Keweenaw,Deaths_7-Day,0.0
2020-06-06,Keweenaw,Deaths_7-Day,0.0
2020-06-07,Keweenaw,Deaths_7-Day,0.0
2020-06-08,Keweenaw,Deaths_7-Day,0.0
2020-06-09,Keweenaw,Deaths_7-Day,0.0
2020-06-10,Keweenaw,Deaths_7-Day,0.0
2020-06-11,Keweenaw,Deaths_7-Day,0.0
2020-06-12,Keweenaw,Deaths_7-Day,0.0
2020-06-13,Keweenaw,Deaths_7-Day,0.0
2020-06-14,Keweenaw,Deaths_7-Day,0.0
2020-06-15,Keweenaw,Deaths_7-Day,0.0
2020-06-16,Keweenaw,Deaths_7-Day,0.0
2020-06-17,Keweenaw,Deaths_7-Day,0.0
2020-06-18,Keweenaw,Deaths_7-Day,0.0
2020-06-19,Keweenaw,Deaths_7-Day,0.0
2020-06-20,Keweenaw,Deaths_7-Day,0.0
2020-06-21,Keweenaw,Deaths_7-Day,0.0
2020-06-22,Keweenaw,Deaths_7-Day,0.0
2020-06-23,Keweenaw,Deaths_7-Day,0.0
2020-06-24,Keweenaw,Deaths_7-Day,0.0
2020-06-25,Keweenaw,Deaths_7-Day,0.0
2020-06-26,Keweenaw,Deaths_7-Day,0.0
