Date,Date Label,County,Cases,Deaths
3/30/2020,3/31/2020,Houghton,1,0
3/30/2020,3/31/2020,Huron,3,0
3/30/2020,3/31/2020,Ingham,73,0
3/30/2020,3/31/2020,Ionia,4,0
3/30/2020,3/31/2020,Iosco,1,0
3/30/2020,3/31/2020,Isabella,5,1
3/30/2020,3/31/2020,Jackson,37,1
3/30/2020,3/31/2020,Kalamazoo,24,1
3/30/2020,3/31/2020,Kalkaska,5,0
3/30/2020,3/31/2020,Kent,96,1
3/30/2020,3/31/2020,Lapeer,6,0
3/30/2020,3/31/2020,Leelanau,1,0
3/30/2020,3/31/2020,Lenawee,15,0
3/30/2020,3/31/2020,Livingston,64,2
3/30/2020,3/31/2020,Macomb,728,27
3/30/2020,3/31/2020,Manistee,1,0
3/30/2020,3/31/2020,Marquette,3,0
3/30/2020,3/31/2020,Mecosta,2,1
3/30/2020,3/31/2020,Midland,9,0
3/30/2020,3/31/2020,Missaukee,1,1
3/30/2020,3/31/2020,Monroe,45,0
3/30/2020,3/31/2020,Montcalm,4,0
3/30/2020,3/31/2020,Muskegon,18,2
3/30/2020,3/31/2020,Newaygo,1,0
3/30/2020,3/31/2020,Oakland,1365,48
3/30/2020,3/31/2020,Oceana,2,0
3/30/2020,3/31/2020,Ogemaw,4,0
3/30/2020,3/31/2020,Osceola,2,0
3/30/2020,3/31/2020,Other,78,0
3/30/2020,3/31/2020,Otsego,17,0
3/30/2020,3/31/2020,Ottawa,28,0
3/30/2020,3/31/2020,Out of State,17,0
3/30/2020,3/31/2020,Roscommon,1,0
3/30/2020,3/31/2020,Saginaw,36,0
3/30/2020,3/31/2020,Sanilac,5,0
3/30/2020,3/31/2020,Shiawassee,8,0
3/30/2020,3/31/2020,St. Clair,25,0
3/30/2020,3/31/2020,St. Joseph,3,0
3/30/2020,3/31/2020,Tuscola,5,1
3/30/2020,3/31/2020,Van Buren,4,0
3/30/2020,3/31/2020,Washtenaw,266,6
3/30/2020,3/31/2020,Wayne,1394,31
3/30/2020,3/31/2020,Wexford,2,0
3/31/2020,4/1/2020,Allegan,3,0
3/31/2020,4/1/2020,Antrim,3,0
3/31/2020,4/1/2020,Arenac,1,0
3/31/2020,4/1/2020,Barry,2,0
3/31/2020,4/1/2020,Bay,9,0
3/31/2020,4/1/2020,Berrien,35,1
3/31/2020,4/1/2020,Branch,2,0
3/31/2020,4/1/2020,Calhoun,17,0
3/31/2020,4/1/2020,Cass,4,1
3/31/2020,4/1/2020,Charlevoix,4,0
3/31/2020,4/1/2020,Cheboygan,1,0
3/31/2020,4/1/2020,Chippewa,1,0
3/31/2020,4/1/2020,Clare,1,0
3/31/2020,4/1/2020,Clinton,24,0
3/31/2020,4/1/2020,Crawford,1,0
3/31/2020,4/1/2020,Delta,1,0
3/31/2020,4/1/2020,Detroit City,2080,75
3/31/2020,4/1/2020,Eaton,21,0
3/31/2020,4/1/2020,Emmet,5,0
3/31/2020,4/1/2020,Genesee,185,7
3/31/2020,4/1/2020,Gladwin,2,0
3/31/2020,4/1/2020,Gogebic,2,1
3/31/2020,4/1/2020,Grand Traverse,7,0
3/31/2020,4/1/2020,Gratiot,3,0
3/31/2020,4/1/2020,Hillsdale,14,1
3/31/2020,4/1/2020,Houghton,1,0
3/31/2020,4/1/2020,Huron,3,0
3/31/2020,4/1/2020,Ingham,91,0
3/31/2020,4/1/2020,Ionia,4,0
3/31/2020,4/1/2020,Iosco,1,0
3/31/2020,4/1/2020,Isabella,6,1
3/31/2020,4/1/2020,Jackson,47,1
3/31/2020,4/1/2020,Kalamazoo,24,1
3/31/2020,4/1/2020,Kalkaska,7,1
3/31/2020,4/1/2020,Kent,108,1
3/31/2020,4/1/2020,Lapeer,8,0
3/31/2020,4/1/2020,Leelanau,1,0
3/31/2020,4/1/2020,Lenawee,18,0
3/31/2020,4/1/2020,Livingston,80,2
3/31/2020,4/1/2020,Macomb,853,38
3/31/2020,4/1/2020,Manistee,1,0
3/31/2020,4/1/2020,Marquette,4,0
3/31/2020,4/1/2020,Mecosta,3,1
3/31/2020,4/1/2020,Midland,10,0
3/31/2020,4/1/2020,Missaukee,1,1
3/31/2020,4/1/2020,Monroe,49,0
3/31/2020,4/1/2020,Montcalm,5,0
3/31/2020,4/1/2020,Muskegon,18,2
3/31/2020,4/1/2020,Newaygo,1,0
3/31/2020,4/1/2020,Oakland,1591,70
3/31/2020,4/1/2020,Oceana,2,0
3/31/2020,4/1/2020,Ogemaw,1,0
3/31/2020,4/1/2020,Osceola,2,0
3/31/2020,4/1/2020,Oscoda,2,0
3/31/2020,4/1/2020,Other,93,0
3/31/2020,4/1/2020,Otsego,19,0
3/31/2020,4/1/2020,Ottawa,31,0
3/31/2020,4/1/2020,Out of State,20,0
3/31/2020,4/1/2020,Roscommon,1,0
3/31/2020,4/1/2020,Saginaw,51,0
3/31/2020,4/1/2020,Sanilac,7,0
3/31/2020,4/1/2020,Schoolcraft,1,0
3/31/2020,4/1/2020,Shiawassee,8,0
3/31/2020,4/1/2020,St. Clair,32,0
3/31/2020,4/1/2020,St. Joseph,4,0
3/31/2020,4/1/2020,Tuscola,9,2
3/31/2020,4/1/2020,Van Buren,7,0
3/31/2020,4/1/2020,Washtenaw,305,7
3/31/2020,4/1/2020,Wayne,1655,45
3/31/2020,4/1/2020,Wexford,2,0
4/1/2020,4/2/2020,Allegan,5,0
4/1/2020,4/2/2020,Antrim,4,0
4/1/2020,4/2/2020,Arenac,1,0
4/1/2020,4/2/2020,Barry,2,0
4/1/2020,4/2/2020,Bay,10,0
4/1/2020,4/2/2020,Berrien,38,1
4/1/2020,4/2/2020,Branch,2,0
4/1/2020,4/2/2020,Calhoun,23,0
4/1/2020,4/2/2020,Cass,6,1
4/1/2020,4/2/2020,Charlevoix,4,0
4/1/2020,4/2/2020,Cheboygan,2,0
4/1/2020,4/2/2020,Chippewa,1,0
4/1/2020,4/2/2020,Clare,1,0
4/1/2020,4/2/2020,Clinton,33,0
4/1/2020,4/2/2020,Crawford,1,0
4/1/2020,4/2/2020,Delta,3,0
4/1/2020,4/2/2020,Detroit City,2472,83
4/1/2020,4/2/2020,Eaton,27,0
4/1/2020,4/2/2020,Emmet,7,1
4/1/2020,4/2/2020,Genesee,249,8
4/1/2020,4/2/2020,Gladwin,2,0
4/1/2020,4/2/2020,Gogebic,2,1
4/1/2020,4/2/2020,Grand Traverse,8,0
4/1/2020,4/2/2020,Gratiot,3,0
4/1/2020,4/2/2020,Hillsdale,19,1
4/1/2020,4/2/2020,Houghton,1,0
4/1/2020,4/2/2020,Huron,3,0
4/1/2020,4/2/2020,Ingham,121,1
4/1/2020,4/2/2020,Ionia,6,0
4/1/2020,4/2/2020,Iosco,1,0
4/1/2020,4/2/2020,Isabella,7,1
4/1/2020,4/2/2020,Jackson,56,2
4/1/2020,4/2/2020,Kalamazoo,30,1
4/1/2020,4/2/2020,Kalkaska,7,1
4/1/2020,4/2/2020,Kent,119,2
4/1/2020,4/2/2020,Lapeer,8,0
4/1/2020,4/2/2020,Leelanau,1,0
4/1/2020,4/2/2020,Lenawee,22,0
4/1/2020,4/2/2020,Livingston,101,2
4/1/2020,4/2/2020,Mackinac,1,0
4/1/2020,4/2/2020,Macomb,1088,51
4/1/2020,4/2/2020,Manistee,1,0
4/1/2020,4/2/2020,Marquette,5,0
4/1/2020,4/2/2020,Mecosta,3,1
4/1/2020,4/2/2020,Midland,12,0
4/1/2020,4/2/2020,Missaukee,1,1
4/1/2020,4/2/2020,Monroe,58,0
4/1/2020,4/2/2020,Montcalm,10,0
4/1/2020,4/2/2020,Muskegon,18,2
4/1/2020,4/2/2020,Newaygo,1,0
4/1/2020,4/2/2020,Not Reported,19,2
4/1/2020,4/2/2020,Oakland,1910,99
4/1/2020,4/2/2020,Oceana,2,0
4/1/2020,4/2/2020,Ogemaw,1,0
4/1/2020,4/2/2020,Osceola,2,0
4/1/2020,4/2/2020,Oscoda,2,0
4/1/2020,4/2/2020,Other,142,0
4/1/2020,4/2/2020,Otsego,19,0
4/1/2020,4/2/2020,Ottawa,31,0
4/1/2020,4/2/2020,Out of State,42,1
4/1/2020,4/2/2020,Roscommon,1,0
4/1/2020,4/2/2020,Saginaw,71,0
4/1/2020,4/2/2020,Sanilac,7,1
4/1/2020,4/2/2020,Shiawassee,11,0
4/1/2020,4/2/2020,St. Clair,41,0
4/1/2020,4/2/2020,St. Joseph,5,0
4/1/2020,4/2/2020,Tuscola,11,2
4/1/2020,4/2/2020,Van Buren,10,0
4/1/2020,4/2/2020,Washtenaw,401,8
4/1/2020,4/2/2020,Wayne,1998,63
4/1/2020,4/2/2020,Wexford,2,0
4/2/2020,4/3/2020,Allegan,5,0
4/2/2020,4/3/2020,Antrim,4,0
4/2/2020,4/3/2020,Arenac,1,0
4/2/2020,4/3/2020,Barry,4,0
4/2/2020,4/3/2020,Bay,16,0
4/2/2020,4/3/2020,Berrien,40,1
4/2/2020,4/3/2020,Branch,5,0
4/2/2020,4/3/2020,Calhoun,25,0
4/2/2020,4/3/2020,Cass,6,1
4/2/2020,4/3/2020,Charlevoix,5,0
4/2/2020,4/3/2020,Cheboygan,3,0
4/2/2020,4/3/2020,Chippewa,1,0
4/2/2020,4/3/2020,Clare,1,0
4/2/2020,4/3/2020,Clinton,43,1
4/2/2020,4/3/2020,Crawford,1,0
4/2/2020,4/3/2020,Delta,4,0
4/2/2020,4/3/2020,Detroit City,2858,101
4/2/2020,4/3/2020,Dickinson,1,0
4/2/2020,4/3/2020,Eaton,37,1
4/2/2020,4/3/2020,Emmet,6,1
4/2/2020,4/3/2020,Genesee,349,10
4/2/2020,4/3/2020,Gladwin,2,0
4/2/2020,4/3/2020,Gogebic,3,1
4/2/2020,4/3/2020,Grand Traverse,9,2
4/2/2020,4/3/2020,Gratiot,5,0
4/2/2020,4/3/2020,Hillsdale,24,1
4/2/2020,4/3/2020,Houghton,1,0
4/2/2020,4/3/2020,Huron,4,0
4/2/2020,4/3/2020,Ingham,128,1
4/2/2020,4/3/2020,Ionia,5,0
4/2/2020,4/3/2020,Iosco,1,0
4/2/2020,4/3/2020,Isabella,8,1
4/2/2020,4/3/2020,Jackson,67,2
4/2/2020,4/3/2020,Kalamazoo,34,1
4/2/2020,4/3/2020,Kalkaska,7,1
4/2/2020,4/3/2020,Kent,125,2
4/2/2020,4/3/2020,Lapeer,21,0
4/2/2020,4/3/2020,Leelanau,1,0
4/2/2020,4/3/2020,Lenawee,24,0
4/2/2020,4/3/2020,Livingston,113,2
4/2/2020,4/3/2020,Mackinac,1,0
4/2/2020,4/3/2020,Macomb,1332,58
4/2/2020,4/3/2020,Manistee,1,0
4/2/2020,4/3/2020,Marquette,5,0
4/2/2020,4/3/2020,Mecosta,3,1
4/2/2020,4/3/2020,Midland,15,0
4/2/2020,4/3/2020,Missaukee,1,1
4/2/2020,4/3/2020,Monroe,79,0
4/2/2020,4/3/2020,Montcalm,10,0
4/2/2020,4/3/2020,Muskegon,26,2
4/2/2020,4/3/2020,Newaygo,2,0
4/2/2020,4/3/2020,Oakland,2183,119
4/2/2020,4/3/2020,Oceana,2,0
4/2/2020,4/3/2020,Ogemaw,2,0
4/2/2020,4/3/2020,Osceola,3,0
4/2/2020,4/3/2020,Oscoda,2,0
4/2/2020,4/3/2020,Otsego,19,0
4/2/2020,4/3/2020,Ottawa,35,0
4/2/2020,4/3/2020,Roscommon,1,0
4/2/2020,4/3/2020,Saginaw,82,0
4/2/2020,4/3/2020,Sanilac,8,1
4/2/2020,4/3/2020,Shiawassee,17,0
4/2/2020,4/3/2020,St. Clair,53,0
4/2/2020,4/3/2020,St. Joseph,8,0
4/2/2020,4/3/2020,Tuscola,14,2
4/2/2020,4/3/2020,Van Buren,12,1
4/2/2020,4/3/2020,Washtenaw,438,8
4/2/2020,4/3/2020,Wayne,2211,93
4/2/2020,4/3/2020,Wexford,3,0
4/2/2020,4/3/2020,Other,166,0
4/2/2020,4/3/2020,Out of State,48,1
4/2/2020,4/3/2020,Unknown,12,0
4/3/2020,4/4/2020,Allegan,6,0
4/3/2020,4/4/2020,Antrim,4,0
4/3/2020,4/4/2020,Arenac,2,0
4/3/2020,4/4/2020,Barry,5,0
4/3/2020,4/4/2020,Bay,18,0
4/3/2020,4/4/2020,Berrien,52,1
4/3/2020,4/4/2020,Branch,6,0
4/3/2020,4/4/2020,Calhoun,31,1
4/3/2020,4/4/2020,Cass,6,1
4/3/2020,4/4/2020,Charlevoix,5,0
4/3/2020,4/4/2020,Cheboygan,6,0
4/3/2020,4/4/2020,Chippewa,1,0
4/3/2020,4/4/2020,Clare,2,0
4/3/2020,4/4/2020,Clinton,49,1
4/3/2020,4/4/2020,Crawford,1,0
4/3/2020,4/4/2020,Delta,5,0
4/3/2020,4/4/2020,Detroit City,3550,117
4/3/2020,4/4/2020,Dickinson,1,1
4/3/2020,4/4/2020,Eaton,47,2
4/3/2020,4/4/2020,Emmet,6,2
4/3/2020,4/4/2020,Genesee,422,11
4/3/2020,4/4/2020,Gladwin,2,0
4/3/2020,4/4/2020,Gogebic,3,1
4/3/2020,4/4/2020,Grand Traverse,11,2
4/3/2020,4/4/2020,Gratiot,5,0
4/3/2020,4/4/2020,Hillsdale,26,2
4/3/2020,4/4/2020,Houghton,1,0
4/3/2020,4/4/2020,Huron,4,0
4/3/2020,4/4/2020,Ingham,152,1
4/3/2020,4/4/2020,Ionia,6,0
4/3/2020,4/4/2020,Iosco,1,0
4/3/2020,4/4/2020,Isabella,9,2
4/3/2020,4/4/2020,Jackson,69,3
4/3/2020,4/4/2020,Kalamazoo,40,1
4/3/2020,4/4/2020,Kalkaska,8,1
4/3/2020,4/4/2020,Kent,136,2
4/3/2020,4/4/2020,Lapeer,22,0
4/3/2020,4/4/2020,Leelanau,1,0
4/3/2020,4/4/2020,Lenawee,24,0
4/3/2020,4/4/2020,Livingston,121,2
4/3/2020,4/4/2020,Luce,1,0
4/3/2020,4/4/2020,Mackinac,2,0
4/3/2020,4/4/2020,Macomb,1560,65
4/3/2020,4/4/2020,Manistee,1,0
4/3/2020,4/4/2020,Marquette,7,0
4/3/2020,4/4/2020,Mecosta,4,1
4/3/2020,4/4/2020,Midland,16,0
4/3/2020,4/4/2020,Missaukee,1,1
4/3/2020,4/4/2020,Monroe,95,0
4/3/2020,4/4/2020,Montcalm,12,0
4/3/2020,4/4/2020,Muskegon,30,2
4/3/2020,4/4/2020,Newaygo,2,0
4/3/2020,4/4/2020,Oakland,2540,136
4/3/2020,4/4/2020,Oceana,3,0
4/3/2020,4/4/2020,Ogemaw,2,0
4/3/2020,4/4/2020,Osceola,3,0
4/3/2020,4/4/2020,Oscoda,2,0
4/3/2020,4/4/2020,Otsego,20,0
4/3/2020,4/4/2020,Ottawa,37,0
4/3/2020,4/4/2020,Presque Isle,1,0
4/3/2020,4/4/2020,Roscommon,2,0
4/3/2020,4/4/2020,Saginaw,90,0
4/3/2020,4/4/2020,Sanilac,10,1
4/3/2020,4/4/2020,Shiawassee,18,0
4/3/2020,4/4/2020,Tuscola,15,2
4/3/2020,4/4/2020,Van Buren,12,1
4/3/2020,4/4/2020,Washtenaw,477,8
4/3/2020,4/4/2020,Wayne,2546,106
4/3/2020,4/4/2020,Wexford,4,0
4/3/2020,4/4/2020,Other,187,1
4/3/2020,4/4/2020,Unknown,28,0
4/3/2020,4/4/2020,Out of State,74,1
4/3/2020,4/4/2020,St. Clair,66,0
4/3/2020,4/4/2020,St. Joseph,10,0
4/4/2020,4/5/2020,Allegan,10,0
4/4/2020,4/5/2020,Antrim,4,0
4/4/2020,4/5/2020,Arenac,3,0
4/4/2020,4/5/2020,Barry,5,0
4/4/2020,4/5/2020,Bay,24,0
4/4/2020,4/5/2020,Berrien,56,1
4/4/2020,4/5/2020,Branch,10,0
4/4/2020,4/5/2020,Calhoun,34,1
4/4/2020,4/5/2020,Cass,6,1
4/4/2020,4/5/2020,Charlevoix,7,0
4/4/2020,4/5/2020,Cheboygan,7,1
4/4/2020,4/5/2020,Chippewa,1,0
4/4/2020,4/5/2020,Clare,1,0
4/4/2020,4/5/2020,Clinton,54,1
4/4/2020,4/5/2020,Crawford,1,0
4/4/2020,4/5/2020,Delta,5,0
4/4/2020,4/5/2020,Detroit City,3958,131
4/4/2020,4/5/2020,Dickinson,1,1
4/4/2020,4/5/2020,Eaton,53,2
4/4/2020,4/5/2020,Emmet,7,2
4/4/2020,4/5/2020,Genesee,464,15
4/4/2020,4/5/2020,Gladwin,3,0
4/4/2020,4/5/2020,Gogebic,3,1
4/4/2020,4/5/2020,Grand Traverse,12,3
4/4/2020,4/5/2020,Gratiot,4,0
4/4/2020,4/5/2020,Hillsdale,37,2
4/4/2020,4/5/2020,Houghton,2,0
4/4/2020,4/5/2020,Huron,4,0
4/4/2020,4/5/2020,Ingham,168,1
4/4/2020,4/5/2020,Ionia,6,0
4/4/2020,4/5/2020,Iosco,2,1
4/4/2020,4/5/2020,Isabella,10,2
4/4/2020,4/5/2020,Jackson,81,3
4/4/2020,4/5/2020,Kalamazoo,45,3
4/4/2020,4/5/2020,Kalkaska,8,1
4/4/2020,4/5/2020,Kent,153,2
4/4/2020,4/5/2020,Lapeer,27,0
4/4/2020,4/5/2020,Leelanau,1,0
4/4/2020,4/5/2020,Lenawee,27,0
4/4/2020,4/5/2020,Livingston,129,2
4/4/2020,4/5/2020,Luce,1,0
4/4/2020,4/5/2020,Mackinac,2,0
4/4/2020,4/5/2020,Macomb,1838,78
4/4/2020,4/5/2020,Manistee,4,0
4/4/2020,4/5/2020,Marquette,11,1
4/4/2020,4/5/2020,Mecosta,4,1
4/4/2020,4/5/2020,Midland,17,0
4/4/2020,4/5/2020,Missaukee,1,1
4/4/2020,4/5/2020,Monroe,101,0
4/4/2020,4/5/2020,Montcalm,13,0
4/4/2020,4/5/2020,Muskegon,31,2
4/4/2020,4/5/2020,Newaygo,2,0
4/4/2020,4/5/2020,Oakland,2785,142
4/4/2020,4/5/2020,Oceana,3,0
4/4/2020,4/5/2020,Ogemaw,2,0
4/4/2020,4/5/2020,Osceola,4,0
4/4/2020,4/5/2020,Oscoda,2,0
4/4/2020,4/5/2020,Otsego,22,1
4/4/2020,4/5/2020,Ottawa,39,0
4/4/2020,4/5/2020,Roscommon,2,0
4/4/2020,4/5/2020,Saginaw,103,0
4/4/2020,4/5/2020,Sanilac,13,1
4/4/2020,4/5/2020,Shiawassee,22,0
4/4/2020,4/5/2020,St. Clair,85,2
4/4/2020,4/5/2020,St. Joseph,9,0
4/4/2020,4/5/2020,Tuscola,20,2
4/4/2020,4/5/2020,Van Buren,12,1
4/4/2020,4/5/2020,Washtenaw,501,8
4/4/2020,4/5/2020,Wayne,2804,121
4/4/2020,4/5/2020,Wexford,4,0
4/4/2020,4/5/2020,Other,188,1
4/4/2020,4/5/2020,Unknown,64,0
4/4/2020,4/5/2020,Out of State,83,1
4/5/2020,4/6/2020,Allegan,14,0
4/5/2020,4/6/2020,Antrim,4,0
4/5/2020,4/6/2020,Arenac,3,0
4/5/2020,4/6/2020,Barry,6,0
4/5/2020,4/6/2020,Bay,30,0
4/5/2020,4/6/2020,Benzie,1,0
4/5/2020,4/6/2020,Berrien,58,1
4/5/2020,4/6/2020,Branch,13,1
4/5/2020,4/6/2020,Calhoun,42,1
4/5/2020,4/6/2020,Cass,7,1
4/5/2020,4/6/2020,Charlevoix,7,0
4/5/2020,4/6/2020,Cheboygan,8,1
4/5/2020,4/6/2020,Chippewa,2,0
4/5/2020,4/6/2020,Clare,1,0
4/5/2020,4/6/2020,Clinton,55,1
4/5/2020,4/6/2020,Crawford,1,0
4/5/2020,4/6/2020,Delta,7,0
4/5/2020,4/6/2020,Detroit City,4495,158
4/5/2020,4/6/2020,Dickinson,1,1
4/5/2020,4/6/2020,Eaton,55,2
4/5/2020,4/6/2020,Emmet,13,2
4/5/2020,4/6/2020,Genesee,504,18
4/5/2020,4/6/2020,Gladwin,4,0
4/5/2020,4/6/2020,Gogebic,3,1
4/5/2020,4/6/2020,Grand Traverse,12,3
4/5/2020,4/6/2020,Gratiot,4,0
4/5/2020,4/6/2020,Hillsdale,44,3
4/5/2020,4/6/2020,Houghton,1,0
4/5/2020,4/6/2020,Huron,4,0
4/5/2020,4/6/2020,Ingham,172,2
4/5/2020,4/6/2020,Ionia,8,0
4/5/2020,4/6/2020,Iosco,3,1
4/5/2020,4/6/2020,Isabella,12,2
4/5/2020,4/6/2020,Jackson,90,3
4/5/2020,4/6/2020,Kalamazoo,53,3
4/5/2020,4/6/2020,Kalkaska,8,2
4/5/2020,4/6/2020,Kent,165,3
4/5/2020,4/6/2020,Lapeer,45,0
4/5/2020,4/6/2020,Leelanau,1,0
4/5/2020,4/6/2020,Lenawee,31,0
4/5/2020,4/6/2020,Livingston,135,2
4/5/2020,4/6/2020,Luce,1,0
4/5/2020,4/6/2020,Mackinac,2,0
4/5/2020,4/6/2020,Macomb,2003,83
4/5/2020,4/6/2020,Manistee,4,0
4/5/2020,4/6/2020,Marquette,14,1
4/5/2020,4/6/2020,Mecosta,6,1
4/5/2020,4/6/2020,Midland,18,0
4/5/2020,4/6/2020,Missaukee,1,1
4/5/2020,4/6/2020,Monroe,108,0
4/5/2020,4/6/2020,Montcalm,14,0
4/5/2020,4/6/2020,Muskegon,31,4
4/5/2020,4/6/2020,Newaygo,2,0
4/5/2020,4/6/2020,Oakland,3035,163
4/5/2020,4/6/2020,Oceana,3,0
4/5/2020,4/6/2020,Ogemaw,3,0
4/5/2020,4/6/2020,Ontonagon,1,0
4/5/2020,4/6/2020,Osceola,3,0
4/5/2020,4/6/2020,Oscoda,2,0
4/5/2020,4/6/2020,Otsego,24,1
4/5/2020,4/6/2020,Ottawa,44,0
4/5/2020,4/6/2020,Roscommon,5,0
4/5/2020,4/6/2020,Saginaw,118,0
4/5/2020,4/6/2020,Sanilac,13,1
4/5/2020,4/6/2020,Shiawassee,23,0
4/5/2020,4/6/2020,St. Clair,94,2
4/5/2020,4/6/2020,St. Joseph,10,0
4/5/2020,4/6/2020,Tuscola,22,2
4/5/2020,4/6/2020,Van Buren,14,1
4/5/2020,4/6/2020,Washtenaw,518,8
4/5/2020,4/6/2020,Wayne,3023,135
4/5/2020,4/6/2020,Wexford,5,0
4/5/2020,4/6/2020,Other,238,1
4/5/2020,4/6/2020,Unknown,111,0
4/5/2020,4/6/2020,Out of State,83,1
4/6/2020,4/7/2020,Allegan,15,0
4/6/2020,4/7/2020,Antrim,5,0
4/6/2020,4/7/2020,Arenac,3,0
4/6/2020,4/7/2020,Barry,7,0
4/6/2020,4/7/2020,Bay,30,0
4/6/2020,4/7/2020,Berrien,60,1
4/6/2020,4/7/2020,Branch,15,1
4/6/2020,4/7/2020,Calhoun,41,1
4/6/2020,4/7/2020,Cass,7,1
4/6/2020,4/7/2020,Charlevoix,8,0
4/6/2020,4/7/2020,Cheboygan,8,1
4/6/2020,4/7/2020,Chippewa,1,0
4/6/2020,4/7/2020,Clare,3,0
4/6/2020,4/7/2020,Clinton,56,1
4/6/2020,4/7/2020,Crawford,2,0
4/6/2020,4/7/2020,Delta,7,0
4/6/2020,4/7/2020,Detroit City,5023,193
4/6/2020,4/7/2020,Dickinson,2,1
4/6/2020,4/7/2020,Eaton,57,2
4/6/2020,4/7/2020,Emmet,13,2
4/6/2020,4/7/2020,Genesee,568,26
4/6/2020,4/7/2020,Gladwin,4,0
4/6/2020,4/7/2020,Gogebic,3,1
4/6/2020,4/7/2020,Grand Traverse,14,3
4/6/2020,4/7/2020,Gratiot,5,0
4/6/2020,4/7/2020,Hillsdale,46,3
4/6/2020,4/7/2020,Houghton,1,0
4/6/2020,4/7/2020,Huron,4,0
4/6/2020,4/7/2020,Ingham,178,1
4/6/2020,4/7/2020,Ionia,8,0
4/6/2020,4/7/2020,Iosco,3,1
4/6/2020,4/7/2020,Isabella,16,2
4/6/2020,4/7/2020,Jackson,103,4
4/6/2020,4/7/2020,Kalamazoo,58,3
4/6/2020,4/7/2020,Kalkaska,8,2
4/6/2020,4/7/2020,Kent,177,5
4/6/2020,4/7/2020,Lapeer,49,0
4/6/2020,4/7/2020,Leelanau,2,0
4/6/2020,4/7/2020,Lenawee,32,0
4/6/2020,4/7/2020,Livingston,143,2
4/6/2020,4/7/2020,Luce,1,0
4/6/2020,4/7/2020,Mackinac,2,0
4/6/2020,4/7/2020,Macomb,2159,100
4/6/2020,4/7/2020,Manistee,6,0
4/6/2020,4/7/2020,Marquette,15,2
4/6/2020,4/7/2020,Mecosta,6,1
4/6/2020,4/7/2020,Midland,22,0
4/6/2020,4/7/2020,Missaukee,1,1
4/6/2020,4/7/2020,Monroe,117,0
4/6/2020,4/7/2020,Montcalm,15,0
4/6/2020,4/7/2020,Muskegon,33,4
4/6/2020,4/7/2020,Newaygo,2,0
4/6/2020,4/7/2020,Oakland,3380,185
4/6/2020,4/7/2020,Oceana,3,0
4/6/2020,4/7/2020,Ogemaw,3,0
4/6/2020,4/7/2020,Ontonagon,1,0
4/6/2020,4/7/2020,Osceola,3,0
4/6/2020,4/7/2020,Oscoda,2,0
4/6/2020,4/7/2020,Otsego,26,2
4/6/2020,4/7/2020,Ottawa,44,0
4/6/2020,4/7/2020,Presque Isle,1,0
4/6/2020,4/7/2020,Roscommon,5,0
4/6/2020,4/7/2020,Saginaw,139,2
4/6/2020,4/7/2020,Sanilac,14,2
4/6/2020,4/7/2020,Shiawassee,24,0
4/6/2020,4/7/2020,St. Clair,110,3
4/6/2020,4/7/2020,St. Joseph,11,0
4/6/2020,4/7/2020,Tuscola,22,2
4/6/2020,4/7/2020,Van Buren,16,1
4/6/2020,4/7/2020,Washtenaw,539,10
4/6/2020,4/7/2020,Wayne,3247,153
4/6/2020,4/7/2020,Wexford,5,0
4/6/2020,4/7/2020,Other,241,1
4/6/2020,4/7/2020,Unknown,130,0
4/6/2020,4/7/2020,Out of State,91,1
4/7/2020,4/8/2020,Allegan,18,0
4/7/2020,4/8/2020,Antrim,6,0
4/7/2020,4/8/2020,Arenac,3,0
4/7/2020,4/8/2020,Barry,7,0
4/7/2020,4/8/2020,Bay,31,0
4/7/2020,4/8/2020,Berrien,64,2
4/7/2020,4/8/2020,Branch,16,1
4/7/2020,4/8/2020,Calhoun,43,1
4/7/2020,4/8/2020,Cass,9,1
4/7/2020,4/8/2020,Charlevoix,8,0
4/7/2020,4/8/2020,Cheboygan,10,1
4/7/2020,4/8/2020,Chippewa,1,0
4/7/2020,4/8/2020,Clare,2,0
4/7/2020,4/8/2020,Clinton,73,1
4/7/2020,4/8/2020,Crawford,5,1
4/7/2020,4/8/2020,Delta,7,0
4/7/2020,4/8/2020,Detroit City,5476,222
4/7/2020,4/8/2020,Dickinson,2,1
4/7/2020,4/8/2020,Eaton,61,2
4/7/2020,4/8/2020,Emmet,14,2
4/7/2020,4/8/2020,Genesee,638,33
4/7/2020,4/8/2020,Gladwin,4,0
4/7/2020,4/8/2020,Gogebic,3,1
4/7/2020,4/8/2020,Grand Traverse,15,3
4/7/2020,4/8/2020,Gratiot,6,0
4/7/2020,4/8/2020,Hillsdale,55,4
4/7/2020,4/8/2020,Houghton,1,0
4/7/2020,4/8/2020,Huron,4,0
4/7/2020,4/8/2020,Ingham,189,1
4/7/2020,4/8/2020,Ionia,9,1
4/7/2020,4/8/2020,Iosco,4,1
4/7/2020,4/8/2020,Isabella,22,2
4/7/2020,4/8/2020,Jackson,114,4
4/7/2020,4/8/2020,Kalamazoo,64,4
4/7/2020,4/8/2020,Kalkaska,10,2
4/7/2020,4/8/2020,Kent,187,6
4/7/2020,4/8/2020,Lapeer,56,3
4/7/2020,4/8/2020,Leelanau,3,0
4/7/2020,4/8/2020,Lenawee,32,0
4/7/2020,4/8/2020,Livingston,155,2
4/7/2020,4/8/2020,Luce,1,0
